"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Info"
"227007","55.838013","0.000095000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1602","3478","1516","","Voice (Voice)","QoS Data, SN=3478, FN=0, Flags=.p..R..TC"
"227435","55.905047","0.067034000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","303","3480","217","","Voice (Voice)","QoS Data, SN=3480, FN=0, Flags=.p.....TC"
"228017","55.974033","0.068986000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3481","88","","Voice (Voice)","QoS Data, SN=3481, FN=0, Flags=.p.....TC"
"228182","56.028884","0.054851000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3482","88","","Voice (Voice)","QoS Data, SN=3482, FN=0, Flags=.p.....TC"
"228232","56.032776","0.003892000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","3483","94","","Voice (Voice)","QoS Data, SN=3483, FN=0, Flags=.p.....TC"
"228697","56.115704","0.082928000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3484","173","","Voice (Voice)","QoS Data, SN=3484, FN=0, Flags=.p.....TC"
"229111","56.171607","0.055903000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3485","88","","Voice (Voice)","QoS Data, SN=3485, FN=0, Flags=.p.....TC"
"229512","56.268256","0.096649000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3486","157","","Voice (Voice)","QoS Data, SN=3486, FN=0, Flags=.p.....TC"
"229789","56.328196","0.059940000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3487","88","","Voice (Voice)","QoS Data, SN=3487, FN=0, Flags=.p.....TC"
"229884","56.339882","0.011686000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3488","189","","Voice (Voice)","QoS Data, SN=3488, FN=0, Flags=.p.....TC"
"230101","56.387530","0.047648000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3489","88","","Voice (Voice)","QoS Data, SN=3489, FN=0, Flags=.p.....TC"
"230113","56.392012","0.004482000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","3490","253","","Voice (Voice)","QoS Data, SN=3490, FN=0, Flags=.p.....TC"
"230533","56.474628","0.082616000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3491","88","","Voice (Voice)","QoS Data, SN=3491, FN=0, Flags=.p.....TC"
"230577","56.487665","0.013037000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3492","173","","Voice (Voice)","QoS Data, SN=3492, FN=0, Flags=.p.....TC"
"231581","56.666595","0.178930000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3493","88","","Voice (Voice)","QoS Data, SN=3493, FN=0, Flags=.p.....TC"
"232139","56.736996","0.070401000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3494","189","","Voice (Voice)","QoS Data, SN=3494, FN=0, Flags=.p.....TC"
"232644","56.842447","0.105451000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3495","88","","Voice (Voice)","QoS Data, SN=3495, FN=0, Flags=.p.....TC"
"232696","56.856324","0.013877000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3496","173","","Voice (Voice)","QoS Data, SN=3496, FN=0, Flags=.p.....TC"
"233025","56.924381","0.068057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3497","88","","Voice (Voice)","QoS Data, SN=3497, FN=0, Flags=.p.....TC"
"233047","56.954492","0.030111000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","579","3498","493","","Voice (Voice)","QoS Data, SN=3498, FN=0, Flags=.p.....TC"
"233620","57.067479","0.112987000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3499","88","","Voice (Voice)","QoS Data, SN=3499, FN=0, Flags=.p.....TC"
"233722","57.084656","0.017177000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3500","173","","Voice (Voice)","QoS Data, SN=3500, FN=0, Flags=.p.....TC"
"233986","57.120870","0.036214000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3501","88","","Voice (Voice)","QoS Data, SN=3501, FN=0, Flags=.p.....TC"
"234024","57.127381","0.006511000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3502","205","","Voice (Voice)","QoS Data, SN=3502, FN=0, Flags=.p.....TC"
"244150","59.231044","2.103663000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3504","88","","Voice (Voice)","QoS Data, SN=3504, FN=0, Flags=.p.....TC"
"244204","59.240452","0.009408000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3505","205","","Voice (Voice)","QoS Data, SN=3505, FN=0, Flags=.p.....TC"
"252710","60.692857","1.452405000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3506","88","","Voice (Voice)","QoS Data, SN=3506, FN=0, Flags=.p.....TC"
"257765","61.507268","0.814411000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3507","88","","Voice (Voice)","QoS Data, SN=3507, FN=0, Flags=.p.....TC"
"257784","61.513281","0.006013000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3508","205","","Voice (Voice)","QoS Data, SN=3508, FN=0, Flags=.p.....TC"
"269166","66.053100","4.539819000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3513","205","","Voice (Voice)","QoS Data, SN=3513, FN=0, Flags=.p.....TC"
"281329","68.168719","2.115619000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3514","88","","Voice (Voice)","QoS Data, SN=3514, FN=0, Flags=.p.....TC"
"281409","68.180233","0.011514000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3515","205","","Voice (Voice)","QoS Data, SN=3515, FN=0, Flags=.p.....TC"
"282660","68.400184","0.219951000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3516","88","","Voice (Voice)","QoS Data, SN=3516, FN=0, Flags=.p.....TC"
"282661","68.400241","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3517","173","","Voice (Voice)","QoS Data, SN=3517, FN=0, Flags=.p.....TC"
"283210","68.482330","0.082089000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3518","173","","Voice (Voice)","QoS Data, SN=3518, FN=0, Flags=.p..R..TC"
"284288","68.682476","0.200146000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3519","88","","Voice (Voice)","QoS Data, SN=3519, FN=0, Flags=.p.....TC"
"284411","68.697350","0.014874000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3520","173","","Voice (Voice)","QoS Data, SN=3520, FN=0, Flags=.p.....TC"
"284506","68.717868","0.020518000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3521","88","","Voice (Voice)","QoS Data, SN=3521, FN=0, Flags=.p.....TC"
"315564","73.760637","5.042769000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3522","157","","Voice (Voice)","QoS Data, SN=3522, FN=0, Flags=.p.....TC"
"315566","73.760792","0.000155000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3523","88","","Voice (Voice)","QoS Data, SN=3523, FN=0, Flags=.p.....TC"
"332201","76.545389","2.784597000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","3525","92","","Voice (Voice)","QoS Data, SN=3525, FN=0, Flags=.p.....TC"
"335301","77.094701","0.549312000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","565","100","","Best Effort (Best Effort)","QoS Data, SN=565, FN=0, Flags=.p.....TC"
"335769","77.166452","0.071751000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","566","88","","Best Effort (Best Effort)","QoS Data, SN=566, FN=0, Flags=.p.....TC"
"335839","77.186914","0.020462000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3526","88","","Voice (Voice)","QoS Data, SN=3526, FN=0, Flags=.p.....TC"
"335877","77.195993","0.009079000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","260","3527","178","","Voice (Voice)","QoS Data, SN=3527, FN=0, Flags=.p.....TC"
"335878","77.196061","0.000068000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","3528","1516","","Voice (Voice)","QoS Data, SN=3528, FN=0, Flags=.p.....TC"
"335879","77.196117","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","3529","98","","Voice (Voice)","QoS Data, SN=3529, FN=0, Flags=.p.....TC"
"336084","77.222703","0.026586000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","303","3530","217","","Voice (Voice)","QoS Data, SN=3530, FN=0, Flags=.p.....TC"
"336259","77.258904","0.036201000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3531","88","","Voice (Voice)","QoS Data, SN=3531, FN=0, Flags=.p.....TC"
"336797","77.356515","0.097611000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3532","88","","Voice (Voice)","QoS Data, SN=3532, FN=0, Flags=.p.....TC"
"336798","77.356573","0.000058000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","3533","94","","Voice (Voice)","QoS Data, SN=3533, FN=0, Flags=.p.....TC"
"337447","77.455663","0.099090000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3534","173","","Voice (Voice)","QoS Data, SN=3534, FN=0, Flags=.p.....TC"
"337782","77.518544","0.062881000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3535","88","","Voice (Voice)","QoS Data, SN=3535, FN=0, Flags=.p.....TC"
"337874","77.528855","0.010311000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3536","157","","Voice (Voice)","QoS Data, SN=3536, FN=0, Flags=.p.....TC"
"338332","77.596437","0.067582000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3537","88","","Voice (Voice)","QoS Data, SN=3537, FN=0, Flags=.p.....TC"
"338607","77.630530","0.034093000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3538","189","","Voice (Voice)","QoS Data, SN=3538, FN=0, Flags=.p.....TC"
"338952","77.689548","0.059018000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3539","88","","Voice (Voice)","QoS Data, SN=3539, FN=0, Flags=.p.....TC"
"339003","77.701423","0.011875000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","3540","253","","Voice (Voice)","QoS Data, SN=3540, FN=0, Flags=.p.....TC"
"339443","77.791923","0.090500000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3541","88","","Voice (Voice)","QoS Data, SN=3541, FN=0, Flags=.p.....TC"
"339444","77.791981","0.000058000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3542","173","","Voice (Voice)","QoS Data, SN=3542, FN=0, Flags=.p.....TC"
"340560","77.979617","0.187636000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3543","88","","Voice (Voice)","QoS Data, SN=3543, FN=0, Flags=.p.....TC"
"340662","78.013535","0.033918000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3544","189","","Voice (Voice)","QoS Data, SN=3544, FN=0, Flags=.p.....TC"
"341218","78.113392","0.099857000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3545","88","","Voice (Voice)","QoS Data, SN=3545, FN=0, Flags=.p.....TC"
"341399","78.148244","0.034852000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3546","173","","Voice (Voice)","QoS Data, SN=3546, FN=0, Flags=.p.....TC"
"341756","78.219376","0.071132000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3547","88","","Voice (Voice)","QoS Data, SN=3547, FN=0, Flags=.p.....TC"
"341760","78.219636","0.000260000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3547","88","","Voice (Voice)","QoS Data, SN=3547, FN=0, Flags=.p..R..TC"
"341764","78.219895","0.000259000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3547","88","","Voice (Voice)","QoS Data, SN=3547, FN=0, Flags=.p..R..TC"
"341855","78.233692","0.013797000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","579","3548","493","","Voice (Voice)","QoS Data, SN=3548, FN=0, Flags=.p.....TC"
"342555","78.356807","0.123115000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3549","88","","Voice (Voice)","QoS Data, SN=3549, FN=0, Flags=.p.....TC"
"342605","78.364209","0.007402000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3550","173","","Voice (Voice)","QoS Data, SN=3550, FN=0, Flags=.p.....TC"
"343200","78.494392","0.130183000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3551","88","","Voice (Voice)","QoS Data, SN=3551, FN=0, Flags=.p.....TC"
"343329","78.503363","0.008971000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3552","205","","Voice (Voice)","QoS Data, SN=3552, FN=0, Flags=.p.....TC"
"355522","80.633865","2.130502000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3553","88","","Voice (Voice)","QoS Data, SN=3553, FN=0, Flags=.p.....TC"
"355578","80.642653","0.008788000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3554","205","","Voice (Voice)","QoS Data, SN=3554, FN=0, Flags=.p.....TC"
"357027","80.909164","0.266511000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3555","88","","Voice (Voice)","QoS Data, SN=3555, FN=0, Flags=.p.....TC"
"368252","82.779581","1.870417000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3558","88","","Voice (Voice)","QoS Data, SN=3558, FN=0, Flags=.p.....TC"
"368314","82.789479","0.009898000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3559","205","","Voice (Voice)","QoS Data, SN=3559, FN=0, Flags=.p.....TC"
"381316","84.935615","2.146136000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3561","88","","Voice (Voice)","QoS Data, SN=3561, FN=0, Flags=.p.....TC"
"381332","84.944968","0.009353000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3562","205","","Voice (Voice)","QoS Data, SN=3562, FN=0, Flags=.p.....TC"
"394827","87.187002","2.242034000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3563","88","","Voice (Voice)","QoS Data, SN=3563, FN=0, Flags=.p.....TC"
"394829","87.187167","0.000165000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3564","205","","Voice (Voice)","QoS Data, SN=3564, FN=0, Flags=.p.....TC"
"405092","89.401203","2.214036000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3568","173","","Voice (Voice)","QoS Data, SN=3568, FN=0, Flags=.p.....TC"
"405105","89.408915","0.007712000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3569","88","","Voice (Voice)","QoS Data, SN=3569, FN=0, Flags=.p.....TC"
"405208","89.424552","0.015637000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3570","173","","Voice (Voice)","QoS Data, SN=3570, FN=0, Flags=.p.....TC"
"422811","94.420798","4.996246000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3573","157","","Voice (Voice)","QoS Data, SN=3573, FN=0, Flags=.p.....TC"
"422813","94.420912","0.000114000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3574","88","","Voice (Voice)","QoS Data, SN=3574, FN=0, Flags=.p.....TC"
"422831","94.423352","0.002440000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","162","3575","76","","Voice (Voice)","QoS Data, SN=3575, FN=0, Flags=.p.....TC"
"439868","97.317138","2.893786000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","3577","92","","Voice (Voice)","QoS Data, SN=3577, FN=0, Flags=.p.....TC"
"442896","97.845844","0.528706000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","572","100","","Best Effort (Best Effort)","QoS Data, SN=572, FN=0, Flags=.p.....TC"
"443509","97.939026","0.093182000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","573","100","","Best Effort (Best Effort)","QoS Data, SN=573, FN=0, Flags=.p.....TC"
"444009","98.020853","0.081827000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","574","88","","Best Effort (Best Effort)","QoS Data, SN=574, FN=0, Flags=.p.....TC"
"444050","98.037652","0.016799000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3578","88","","Voice (Voice)","QoS Data, SN=3578, FN=0, Flags=.p.....TC"
"444096","98.041338","0.003686000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","260","3579","178","","Voice (Voice)","QoS Data, SN=3579, FN=0, Flags=.p.....TC"
"444097","98.041435","0.000097000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","3580","1516","","Voice (Voice)","QoS Data, SN=3580, FN=0, Flags=.p.....TC"
"444098","98.041492","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","3581","98","","Voice (Voice)","QoS Data, SN=3581, FN=0, Flags=.p.....TC"
"444528","98.106182","0.064690000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","303","3582","217","","Voice (Voice)","QoS Data, SN=3582, FN=0, Flags=.p.....TC"
"444761","98.148183","0.042001000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3583","88","","Voice (Voice)","QoS Data, SN=3583, FN=0, Flags=.p.....TC"
"444830","98.158651","0.010468000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3584","88","","Voice (Voice)","QoS Data, SN=3584, FN=0, Flags=.p.....TC"
"445011","98.214720","0.056069000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","3585","94","","Voice (Voice)","QoS Data, SN=3585, FN=0, Flags=.p.....TC"
"445544","98.310523","0.095803000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3586","173","","Voice (Voice)","QoS Data, SN=3586, FN=0, Flags=.p.....TC"
"445813","98.347033","0.036510000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3587","88","","Voice (Voice)","QoS Data, SN=3587, FN=0, Flags=.p.....TC"
"445872","98.356174","0.009141000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3588","157","","Voice (Voice)","QoS Data, SN=3588, FN=0, Flags=.p.....TC"
"446361","98.434887","0.078713000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3589","88","","Voice (Voice)","QoS Data, SN=3589, FN=0, Flags=.p.....TC"
"446407","98.443424","0.008537000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3590","189","","Voice (Voice)","QoS Data, SN=3590, FN=0, Flags=.p.....TC"
