"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"21","0.706322624","0.017738533","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1657","336","6","0x80","Change Cipher Spec"
"22","0.747778707","0.041456083","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1663","0","0x80","38236  >  62470 [ACK] Seq=336 Ack=1663 Win=64128 Len=0 TSval=910803318 TSecr=2714147000"
"23","0.752183985","0.004405278","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1663","336","85","0x80","Encrypted Handshake Message"
"24","0.752204787","0.000020802","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1748","0","0x80","38236  >  62470 [ACK] Seq=336 Ack=1748 Win=64128 Len=0 TSval=910803322 TSecr=2714147046"
"25","0.778632780","0.026427993","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1748","101","0x80","Application Data"
"26","0.782426865","0.003794085","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1748","437","0","0x80","62470  >  38236 [ACK] Seq=1748 Ack=437 Win=130944 Len=0 TSval=2714147076 TSecr=910803348"
"27","0.955207889","0.172781024","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1748","437","69","0x80","Application Data"
"28","0.999223074","0.044015185","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1817","0","0x80","38236  >  62470 [ACK] Seq=437 Ack=1817 Win=64128 Len=0 TSval=910803569 TSecr=2714147200"
"29","1.022381526","0.023158452","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1817","85","0x80","Application Data"
"30","1.025619399","0.003237873","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1817","522","0","0x80","62470  >  38236 [ACK] Seq=1817 Ack=522 Win=130944 Len=0 TSval=2714147320 TSecr=910803592"
"31","1.033017035","0.007397636","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1817","522","101","0x80","Application Data"
"32","1.033054998","0.000037963","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1918","0","0x80","38236  >  62470 [ACK] Seq=522 Ack=1918 Win=64128 Len=0 TSval=910803603 TSecr=2714147327"
"33","1.039087331","0.006032333","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1918","85","0x80","Application Data"
"34","1.042132814","0.003045483","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1918","607","0","0x80","62470  >  38236 [ACK] Seq=1918 Ack=607 Win=130944 Len=0 TSval=2714147336 TSecr=910803609"
"35","1.051925346","0.009792532","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1918","607","165","0x80","Application Data"
"36","1.095248463","0.043323117","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2083","0","0x80","38236  >  62470 [ACK] Seq=607 Ack=2083 Win=64128 Len=0 TSval=910803665 TSecr=2714147344"
"37","1.102736447","0.007487984","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2083","85","0x80","Application Data"
"38","1.106325177","0.003588730","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2083","692","0","0x80","62470  >  38236 [ACK] Seq=2083 Ack=692 Win=130944 Len=0 TSval=2714147400 TSecr=910803672"
"39","1.119776778","0.013451601","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2083","692","85","0x80","Application Data"
"40","1.119796607","0.000019829","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2168","0","0x80","38236  >  62470 [ACK] Seq=692 Ack=2168 Win=64128 Len=0 TSval=910803690 TSecr=2714147413"
"41","1.245014356","0.125217749","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2168","1428","0x80","38236  >  62470 [ACK] Seq=692 Ack=2168 Win=64128 Len=1428 TSval=910803815 TSecr=2714147413 [TCP segment of a reassembled PDU]"
"42","1.245030177","0.000015821","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2168","97","0x80","Application Data"
"44","1.259135185","0.014105008","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2168","2217","0","0x80","62470  >  38236 [ACK] Seq=2168 Ack=2217 Win=129536 Len=0 TSval=2714147553 TSecr=910803815"
"46","1.343814928","0.084679743","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2168","2217","101","0x80","Application Data"
"47","1.344133813","0.000318885","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2269","0","0x80","38236  >  62470 [ACK] Seq=2217 Ack=2269 Win=64128 Len=0 TSval=910803914 TSecr=2714147626"
"48","1.407041771","0.062907958","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2269","373","0x80","Application Data"
"49","1.411753938","0.004712167","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2269","2590","0","0x80","62470  >  38236 [ACK] Seq=2269 Ack=2590 Win=130688 Len=0 TSval=2714147705 TSecr=910803977"
"50","1.426887445","0.015133507","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2269","2590","85","0x80","Application Data"
"51","1.427001770","0.000114325","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2354","0","0x80","38236  >  62470 [ACK] Seq=2590 Ack=2354 Win=64128 Len=0 TSval=910803997 TSecr=2714147720"
"52","1.432409499","0.005407729","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2354","101","0x80","Application Data"
"53","1.435079957","0.002670458","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2354","2691","0","0x80","62470  >  38236 [ACK] Seq=2354 Ack=2691 Win=130944 Len=0 TSval=2714147729 TSecr=910804002"
"54","1.462001119","0.026921162","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2354","2691","405","0x80","Application Data"
"55","1.503234292","0.041233173","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2759","0","0x80","38236  >  62470 [ACK] Seq=2691 Ack=2759 Win=64128 Len=0 TSval=910804073 TSecr=2714147750"
"56","1.517634171","0.014399879","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2759","85","0x80","Application Data"
"57","1.520126189","0.002492018","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2759","2776","0","0x80","62470  >  38236 [ACK] Seq=2759 Ack=2776 Win=130944 Len=0 TSval=2714147814 TSecr=910804087"
"58","1.527935097","0.007808908","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2759","2776","85","0x80","Application Data"
"59","1.528029366","0.000094269","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2844","0","0x80","38236  >  62470 [ACK] Seq=2776 Ack=2844 Win=64128 Len=0 TSval=910804098 TSecr=2714147822"
"60","1.531178819","0.003149453","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2844","85","0x80","Application Data"
"61","1.533926972","0.002748153","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2844","2861","0","0x80","62470  >  38236 [ACK] Seq=2844 Ack=2861 Win=130944 Len=0 TSval=2714147828 TSecr=910804101"
"62","1.540343004","0.006416032","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2844","2861","117","0x80","Application Data"
"63","1.583459532","0.043116528","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2961","0","0x80","38236  >  62470 [ACK] Seq=2861 Ack=2961 Win=64128 Len=0 TSval=910804153 TSecr=2714147834"
"64","3.546177571","1.962718039","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2961","85","0x80","Application Data"
"65","3.617074692","0.070897121","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2961","2946","0","0x80","62470  >  38236 [ACK] Seq=2961 Ack=2946 Win=130944 Len=0 TSval=2714149909 TSecr=910806116"
"66","3.628516034","0.011441342","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2961","2946","117","0x80","Application Data"
"67","3.628536861","0.000020827","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3078","0","0x80","38236  >  62470 [ACK] Seq=2946 Ack=3078 Win=64128 Len=0 TSval=910806198 TSecr=2714149921"
"70","5.632996092","2.004459231","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3078","85","0x80","Application Data"
"71","5.662399198","0.029403106","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3078","3031","0","0x80","62470  >  38236 [ACK] Seq=3078 Ack=3031 Win=130944 Len=0 TSval=2714151956 TSecr=910808203"
"72","5.673151058","0.010751860","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3078","3031","117","0x80","Application Data"
"73","5.673157316","0.000006258","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3195","0","0x80","38236  >  62470 [ACK] Seq=3031 Ack=3195 Win=64128 Len=0 TSval=910808243 TSecr=2714151967"
"74","7.677596890","2.004439574","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3195","85","0x80","Application Data"
"75","7.710760061","0.033163171","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3195","3116","0","0x80","62470  >  38236 [ACK] Seq=3195 Ack=3116 Win=130944 Len=0 TSval=2714154004 TSecr=910810247"
"76","7.720843848","0.010083787","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3195","3116","117","0x80","Application Data"
"77","7.720866375","0.000022527","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3312","0","0x80","38236  >  62470 [ACK] Seq=3116 Ack=3312 Win=64128 Len=0 TSval=910810290 TSecr=2714154014"
"78","9.725556204","2.004689829","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3312","85","0x80","Application Data"
"79","9.759110104","0.033553900","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3312","3201","0","0x80","62470  >  38236 [ACK] Seq=3312 Ack=3201 Win=131072 Len=0 TSval=2714156052 TSecr=910812295"
"80","9.769595955","0.010485851","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3312","3201","117","0x80","Application Data"
"81","9.769617094","0.000021139","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3429","0","0x80","38236  >  62470 [ACK] Seq=3201 Ack=3429 Win=64128 Len=0 TSval=910812339 TSecr=2714156063"
"90","11.774687125","2.005070031","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3429","85","0x80","Application Data"
"91","11.807315267","0.032628142","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3429","3286","0","0x80","62470  >  38236 [ACK] Seq=3429 Ack=3286 Win=131072 Len=0 TSval=2714158100 TSecr=910814344"
"92","11.817325650","0.010010383","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3429","3286","117","0x80","Application Data"
"93","11.817347645","0.000021995","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3546","0","0x80","38236  >  62470 [ACK] Seq=3286 Ack=3546 Win=64128 Len=0 TSval=910814387 TSecr=2714158110"
"94","11.820974613","0.003626968","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3546","85","0x80","Application Data"
"95","11.825658841","0.004684228","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3546","3371","0","0x80","62470  >  38236 [ACK] Seq=3546 Ack=3371 Win=131072 Len=0 TSval=2714158118 TSecr=910814391"
"96","11.831627005","0.005968164","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3546","3371","85","0x80","Application Data"
"97","11.834970453","0.003343448","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3631","85","0x80","Application Data"
"98","11.838117891","0.003147438","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3631","3456","0","0x80","62470  >  38236 [ACK] Seq=3631 Ack=3456 Win=130944 Len=0 TSval=2714158132 TSecr=910814405"
"99","11.846417745","0.008299854","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3631","3456","85","0x80","Application Data"
"100","11.854488503","0.008070758","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3716","69","0x80","Encrypted Alert"
"101","11.854540444","0.000051941","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3716","0","0x80","38236  >  62470 [FIN, ACK] Seq=3525 Ack=3716 Win=64128 Len=0 TSval=910814424 TSecr=2714158140"
"102","11.857072013","0.002531569","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3525","0","0x80","62470  >  38236 [ACK] Seq=3716 Ack=3525 Win=130944 Len=0 TSval=2714158151 TSecr=910814424"
"103","11.857224016","0.000152003","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3526","0","0x80","62470  >  38236 [ACK] Seq=3716 Ack=3526 Win=130944 Len=0 TSval=2714158151 TSecr=910814424"
"124","16.924471706","5.067247690","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3716","3526","69","0x80","Encrypted Alert"
"125","16.924487697","0.000015991","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","38236  >  62470 [RST] Seq=3526 Win=0 Len=0"
"126","16.924500539","0.000012842","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3785","3526","0","0x80","62470  >  38236 [FIN, ACK] Seq=3785 Ack=3526 Win=130944 Len=0 TSval=2714163150 TSecr=910814424"
"127","16.924502354","0.000001815","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","38236  >  62470 [RST] Seq=3526 Win=0 Len=0"
"128","16.924504082","0.000001728","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3786","3526","0","0x80","62470  >  38236 [RST, ACK] Seq=3786 Ack=3526 Win=130944 Len=0"
"129","19.624127171","2.699623089","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0x80","57591  >  15118 Len=10"
"130","19.693544331","0.069417160","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0x80","15118  >  57591 Len=28"
"131","19.988679432","0.295135101","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","38238  >  62470 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=910822558 TSecr=0 WS=128"
"132","20.042323647","0.053644215","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","62470  >  38238 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3805063798 TSecr=910822558 SACK_PERM=1"
"133","20.042344448","0.000020801","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","38238  >  62470 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=910822612 TSecr=3805063798"
"134","20.046704098","0.004359650","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 62470  >  38238 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3805063803 TSecr=910822612"
"135","20.063529278","0.016825180","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0x80","Client Hello"
"136","20.066936239","0.003406961","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0x80","62470  >  38238 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3805063823 TSecr=910822633"
"137","20.078426995","0.011490756","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0x80","Server Hello"
"138","20.078479677","0.000052682","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0x80","38238  >  62470 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=910822648 TSecr=3805063834"
"139","20.078649516","0.000169839","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","1514","91","203","1428","0x80","62470  >  38238 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=3805063834 TSecr=910822633 [TCP segment of a reassembled PDU]"
"140","20.078657281","0.000007765","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1519","0","0x80","38238  >  62470 [ACK] Seq=203 Ack=1519 Win=63488 Len=0 TSval=910822648 TSecr=3805063834"
"141","20.078837870","0.000180589","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","96","1519","203","10","0x80","Certificate"
"142","20.078840779","0.000002909","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0x80","38238  >  62470 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=910822648 TSecr=3805063834"
"143","20.082289330","0.003448551","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","214","1529","203","128","0x80","Server Key Exchange, Server Hello Done"
"144","20.082302075","0.000012745","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1657","0","0x80","38238  >  62470 [ACK] Seq=203 Ack=1657 Win=63360 Len=0 TSval=910822652 TSecr=3805063839"
"145","20.112038609","0.029736534","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1657","42","0x80","Client Key Exchange"
"146","20.115316457","0.003277848","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","245","0","0x80","62470  >  38238 [ACK] Seq=1657 Ack=245 Win=131072 Len=0 TSval=3805063872 TSecr=910822681"
"147","20.116799906","0.001483449","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1657","6","0x80","Change Cipher Spec"
"148","20.120013241","0.003213335","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","251","0","0x80","62470  >  38238 [ACK] Seq=1657 Ack=251 Win=131072 Len=0 TSval=3805063876 TSecr=910822686"
"149","20.120073298","0.000060057","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1657","85","0x80","Encrypted Handshake Message"
"150","20.123253879","0.003180581","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","336","0","0x80","62470  >  38238 [ACK] Seq=1657 Ack=336 Win=131008 Len=0 TSval=3805063880 TSecr=910822689"
"151","20.124226034","0.000972155","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1657","336","6","0x80","Change Cipher Spec"
"152","20.167313020","0.043086986","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1663","0","0x80","38238  >  62470 [ACK] Seq=336 Ack=1663 Win=64128 Len=0 TSval=910822737 TSecr=3805063880"
"153","20.170863234","0.003550214","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1663","336","85","0x80","Encrypted Handshake Message"
"154","20.170920906","0.000057672","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1748","0","0x80","38238  >  62470 [ACK] Seq=336 Ack=1748 Win=64128 Len=0 TSval=910822740 TSecr=3805063927"
"155","20.198079130","0.027158224","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1748","101","0x80","Application Data"
"156","20.203422233","0.005343103","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1748","437","0","0x80","62470  >  38238 [ACK] Seq=1748 Ack=437 Win=130944 Len=0 TSval=3805063959 TSecr=910822767"
"157","20.210647763","0.007225530","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1748","437","69","0x80","Application Data"
"158","20.251257130","0.040609367","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1817","0","0x80","38238  >  62470 [ACK] Seq=437 Ack=1817 Win=64128 Len=0 TSval=910822821 TSecr=3805063966"
"159","20.278452623","0.027195493","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1817","85","0x80","Application Data"
