"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"1521","18.316249","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1281","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1525","18.324969","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1282","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1529","18.325492","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1283","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1540","18.335350","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1286","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1553","18.353091","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1287","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1711","20.388807","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1288","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1717","20.394672","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1291","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1725","20.408975","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1292","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1830","21.488310","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1293","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1845","21.496180","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1296","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"1870","21.509007","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1297","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"9609","22.731860","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1299","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"13952","23.359046","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1300","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"46995","29.663997","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","1302","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"54435","31.490243","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1303","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"54436","31.490463","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1312","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"54921","31.648523","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1315","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"54937","31.660220","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1317","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"55716","31.866491","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1318","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"55717","31.866601","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1319","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"55851","31.889550","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1320","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"55852","31.889646","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1321","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"56072","31.947294","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1322","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"56155","31.980577","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1323","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"56160","31.982149","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1324","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"56169","31.986150","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1325","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"56170","31.986247","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1326","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"56367","32.046927","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1328","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"80490","38.476852","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1331","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"85949","39.904220","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1332","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"86144","39.926872","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1333","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"88054","40.362432","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1334","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"88308","40.407291","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1335","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"88318","40.409118","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1336","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"89754","40.661322","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1339","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"89768","40.664823","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1339","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"93158","41.201204","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1340","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"93555","41.270824","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1341","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"94328","41.386224","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1343","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"94760","41.482055","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1344","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"95917","41.685662","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1345","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"96886","41.853621","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1347","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"97350","41.924325","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1348","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"97696","41.971492","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1349","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"97935","42.013538","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1350","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"99810","42.305243","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1352","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"101742","42.612062","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1353","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"101743","42.612117","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1355","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"103769","42.922615","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1356","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"105609","43.233715","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1357","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"105610","43.233816","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1358","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"106258","43.325771","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1360","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"108738","43.730423","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","64","1361","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"108739","43.730480","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1362","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"111162","44.139484","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1365","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"121358","46.437086","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1367","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"137598","52.706191","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1373","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"139062","53.056395","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1374","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"139064","53.056760","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1375","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"149792","55.709784","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1377","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"149924","55.754322","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","1378","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"150482","55.872076","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1381","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"151520","56.133201","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1382","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"151521","56.133301","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1383","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"151740","56.183964","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1385","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"158314","57.775686","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1386","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"173181","61.078974","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1389","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"187366","64.409307","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1390","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"188235","64.645917","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1391","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"188633","64.729100","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1392","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"188859","64.780979","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1393","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"188909","64.791944","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1394","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"188910","64.792000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1397","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"189007","64.812366","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1398","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"189176","64.853438","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","36","1399","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"189248","64.868897","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1401","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"189525","64.930608","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1402","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"190181","65.071940","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1403","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"190182","65.072039","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1404","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"190864","65.198388","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1405","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"191055","65.236202","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1406","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"191484","65.336956","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1408","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"191818","65.407438","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1409","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"191819","65.407532","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1410","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"193130","65.691946","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1412","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"193131","65.692003","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1413","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"194356","65.962199","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1414","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"194357","65.962256","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1415","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"195485","66.194222","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1416","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"195486","66.194278","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1417","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"196359","66.403084","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1420","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"196580","66.450207","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1421","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"197887","66.723980","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1422","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"199566","67.061819","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1423","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"206599","68.626617","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1424","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"208128","68.952829","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1426","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"209564","69.232881","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1427","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"218469","71.221013","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1429","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"223402","72.324919","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1430","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"223534","72.355010","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1431","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"223535","72.355065","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1432","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"225738","72.817519","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1433","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"228804","73.439178","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1438","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"229142","73.505713","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1439","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"233773","74.662163","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1440","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"233774","74.662259","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1441","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"237634","75.526250","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1442","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"237859","75.570822","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1443","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"237956","75.600112","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1444","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"237957","75.600208","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1445","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"243143","76.770764","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1446","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"243144","76.770855","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1447","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"247505","77.664939","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1448","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"247506","77.665038","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1449","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"247928","77.728563","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1450","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"247929","77.728670","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1451","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"248317","77.811843","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1453","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"248586","77.874646","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1455","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"249079","77.974285","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1456","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"249080","77.974342","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1457","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"249109","77.978970","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1458","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"257151","79.679770","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1459","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"257152","79.679878","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1460","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"267228","81.719134","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1462","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"274614","82.953644","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1465","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"282628","84.281730","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1466","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"292146","86.033999","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1467","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"292367","86.083398","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1468","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"293676","86.370087","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1469","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"293800","86.379240","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1470","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"294170","86.449740","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1471","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"294560","86.522768","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1472","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"294561","86.522862","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1473","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"294562","86.522955","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1474","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"295404","86.672368","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1475","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"295725","86.712740","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1476","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"296203","86.783204","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1478","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"297829","87.090990","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1479","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"298378","87.193961","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1480","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"298438","87.204270","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1481","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"298771","87.267495","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1482","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"298957","87.297887","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1483","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"300131","87.497965","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1485","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"300845","87.640456","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1486","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"300869","87.646590","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1487","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"301997","87.876030","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1488","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"303286","88.102484","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1489","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"303809","88.207285","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1490","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"305644","88.560175","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1491","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"306070","88.642754","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1492","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"306463","88.722074","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1493","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"308124","89.022385","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1495","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"308322","89.067103","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1497","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"316545","90.699924","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","87","1499","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"318318","91.172260","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1501","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"330814","93.546636","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1502","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"330815","93.546731","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1506","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"330847","93.566574","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1506","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"331155","93.626496","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","1507","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
