"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Info"
"3839","25.217831","0.001505000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2538","88","","Best Effort (Best Effort)","QoS Data, SN=2538, FN=0, Flags=.p.....TC"
"3841","25.218174","0.000343000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2267","88","","Best Effort (Best Effort)","QoS Data, SN=2267, FN=0, Flags=.p....F.C"
"3858","25.221804","0.003630000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2539","88","","Best Effort (Best Effort)","QoS Data, SN=2539, FN=0, Flags=.p.....TC"
"3860","25.222145","0.000341000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2268","88","","Best Effort (Best Effort)","QoS Data, SN=2268, FN=0, Flags=.p....F.C"
"3863","25.246531","0.024386000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","193","2540","130","","Best Effort (Best Effort)","QoS Data, SN=2540, FN=0, Flags=.p.....TC"
"3865","25.246870","0.000339000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","216","2269","130","","Best Effort (Best Effort)","QoS Data, SN=2269, FN=0, Flags=.p....F.C"
"3882","25.254086","0.007216000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","242","2541","179","","Best Effort (Best Effort)","QoS Data, SN=2541, FN=0, Flags=.p.....TC"
"3884","25.254253","0.000167000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","265","2270","179","","Best Effort (Best Effort)","QoS Data, SN=2270, FN=0, Flags=.p....F.C"
"3907","25.310940","0.056687000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2542","88","","Best Effort (Best Effort)","QoS Data, SN=2542, FN=0, Flags=.p.....TC"
"3910","25.314049","0.003109000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2271","88","","Best Effort (Best Effort)","QoS Data, SN=2271, FN=0, Flags=.p....F.C"
"3921","25.319137","0.005088000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2543","88","","Best Effort (Best Effort)","QoS Data, SN=2543, FN=0, Flags=.p.....TC"
"3923","25.319696","0.000559000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2272","88","","Best Effort (Best Effort)","QoS Data, SN=2272, FN=0, Flags=.p....F.C"
"3929","25.348420","0.028724000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","252","2544","189","","Best Effort (Best Effort)","QoS Data, SN=2544, FN=0, Flags=.p.....TC"
"3931","25.348584","0.000164000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","2273","189","","Best Effort (Best Effort)","QoS Data, SN=2273, FN=0, Flags=.p....F.C"
"3972","25.566358","0.217774000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2545","88","","Best Effort (Best Effort)","QoS Data, SN=2545, FN=0, Flags=.p.....TC"
"3974","25.566575","0.000217000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2274","88","","Best Effort (Best Effort)","QoS Data, SN=2274, FN=0, Flags=.p....F.C"
"3978","25.589618","0.023043000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2546","173","","Best Effort (Best Effort)","QoS Data, SN=2546, FN=0, Flags=.p.....TC"
"3980","25.589903","0.000285000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2275","173","","Best Effort (Best Effort)","QoS Data, SN=2275, FN=0, Flags=.p....F.C"
"3981","25.590201","0.000298000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2275","173","","Best Effort (Best Effort)","QoS Data, SN=2275, FN=0, Flags=.p..R.F.C"
"4013","25.607777","0.017576000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2547","88","","Best Effort (Best Effort)","QoS Data, SN=2547, FN=0, Flags=.p.....TC"
"4015","25.608070","0.000293000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2276","88","","Best Effort (Best Effort)","QoS Data, SN=2276, FN=0, Flags=.p....F.C"
"4018","25.614608","0.006538000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2548","173","","Best Effort (Best Effort)","QoS Data, SN=2548, FN=0, Flags=.p.....TC"
"4020","25.615152","0.000544000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2277","173","","Best Effort (Best Effort)","QoS Data, SN=2277, FN=0, Flags=.p....F.C"
"4050","25.686291","0.071139000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2549","88","","Best Effort (Best Effort)","QoS Data, SN=2549, FN=0, Flags=.p.....TC"
"4052","25.686713","0.000422000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2278","88","","Best Effort (Best Effort)","QoS Data, SN=2278, FN=0, Flags=.p....F.C"
"4056","25.702614","0.015901000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2550","173","","Best Effort (Best Effort)","QoS Data, SN=2550, FN=0, Flags=.p.....TC"
"4058","25.703005","0.000391000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2279","173","","Best Effort (Best Effort)","QoS Data, SN=2279, FN=0, Flags=.p....F.C"
"4082","25.719217","0.016212000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2551","88","","Best Effort (Best Effort)","QoS Data, SN=2551, FN=0, Flags=.p.....TC"
"4084","25.719368","0.000151000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2280","88","","Best Effort (Best Effort)","QoS Data, SN=2280, FN=0, Flags=.p....F.C"
"4094","25.848177","0.128809000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","1579","2552","1516","","Best Effort (Best Effort)","QoS Data, SN=2552, FN=0, Flags=.p.....TC"
"4096","25.849060","0.000883000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","248","2553","185","","Best Effort (Best Effort)","QoS Data, SN=2553, FN=0, Flags=.p.....TC"
"4098","25.849216","0.000156000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","1602","2281","1516","","Best Effort (Best Effort)","QoS Data, SN=2281, FN=0, Flags=.p....F.C"
"4100","25.849504","0.000288000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","271","2282","185","","Best Effort (Best Effort)","QoS Data, SN=2282, FN=0, Flags=.p....F.C"
"4123","25.917346","0.067842000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2554","88","","Best Effort (Best Effort)","QoS Data, SN=2554, FN=0, Flags=.p.....TC"
"4125","25.917506","0.000160000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2283","88","","Best Effort (Best Effort)","QoS Data, SN=2283, FN=0, Flags=.p....F.C"
"4132","25.984277","0.066771000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","524","2555","461","","Best Effort (Best Effort)","QoS Data, SN=2555, FN=0, Flags=.p.....TC"
"4134","25.984486","0.000209000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","547","2284","461","","Best Effort (Best Effort)","QoS Data, SN=2284, FN=0, Flags=.p....F.C"
"4167","26.016318","0.031832000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2556","88","","Best Effort (Best Effort)","QoS Data, SN=2556, FN=0, Flags=.p.....TC"
"4169","26.016737","0.000419000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2285","88","","Best Effort (Best Effort)","QoS Data, SN=2285, FN=0, Flags=.p....F.C"
"4172","26.021802","0.005065000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","252","2557","189","","Best Effort (Best Effort)","QoS Data, SN=2557, FN=0, Flags=.p.....TC"
"4174","26.022006","0.000204000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","2286","189","","Best Effort (Best Effort)","QoS Data, SN=2286, FN=0, Flags=.p....F.C"
"4205","26.089900","0.067894000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2558","88","","Best Effort (Best Effort)","QoS Data, SN=2558, FN=0, Flags=.p.....TC"
"4207","26.090287","0.000387000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2287","88","","Best Effort (Best Effort)","QoS Data, SN=2287, FN=0, Flags=.p....F.C"
"4210","26.104625","0.014338000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2559","173","","Best Effort (Best Effort)","QoS Data, SN=2559, FN=0, Flags=.p.....TC"
"4212","26.104990","0.000365000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2288","173","","Best Effort (Best Effort)","QoS Data, SN=2288, FN=0, Flags=.p....F.C"
"4240","26.120881","0.015891000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2560","88","","Best Effort (Best Effort)","QoS Data, SN=2560, FN=0, Flags=.p.....TC"
"4242","26.121342","0.000461000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2289","88","","Best Effort (Best Effort)","QoS Data, SN=2289, FN=0, Flags=.p....F.C"
"4245","26.123828","0.002486000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2561","173","","Best Effort (Best Effort)","QoS Data, SN=2561, FN=0, Flags=.p.....TC"
"4247","26.124233","0.000405000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2290","173","","Best Effort (Best Effort)","QoS Data, SN=2290, FN=0, Flags=.p....F.C"
"4277","26.178091","0.053858000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2562","88","","Best Effort (Best Effort)","QoS Data, SN=2562, FN=0, Flags=.p.....TC"
"4280","26.179037","0.000946000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2291","88","","Best Effort (Best Effort)","QoS Data, SN=2291, FN=0, Flags=.p....F.C"
"4408","28.144832","1.965795000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2564","173","","Best Effort (Best Effort)","QoS Data, SN=2564, FN=0, Flags=.p.....TC"
"4414","28.185658","0.040826000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2292","173","","Best Effort (Best Effort)","QoS Data, SN=2292, FN=0, Flags=.p....F.C"
"4433","28.198697","0.013039000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2565","88","","Best Effort (Best Effort)","QoS Data, SN=2565, FN=0, Flags=.p.....TC"
"4435","28.200341","0.001644000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2293","88","","Best Effort (Best Effort)","QoS Data, SN=2293, FN=0, Flags=.p....F.C"
"4592","29.822745","1.622404000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","143","2566","80","","Best Effort (Best Effort)","QoS Data, SN=2566, FN=0, Flags=.p.....TC"
"4594","29.823156","0.000411000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","166","2295","80","","Best Effort (Best Effort)","QoS Data, SN=2295, FN=0, Flags=.p....F.C"
"4663","30.205024","0.381868000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2570","173","","Best Effort (Best Effort)","QoS Data, SN=2570, FN=0, Flags=.p.....TC"
"4675","30.215463","0.010439000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2296","173","","Best Effort (Best Effort)","QoS Data, SN=2296, FN=0, Flags=.p....F.C"
"4704","30.229471","0.014008000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2571","88","","Best Effort (Best Effort)","QoS Data, SN=2571, FN=0, Flags=.p.....TC"
"4706","30.229911","0.000440000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2297","88","","Best Effort (Best Effort)","QoS Data, SN=2297, FN=0, Flags=.p....F.C"
"4885","32.236457","2.006546000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2575","173","","Best Effort (Best Effort)","QoS Data, SN=2575, FN=0, Flags=.p.....TC"
"4893","32.285448","0.048991000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2300","173","","Best Effort (Best Effort)","QoS Data, SN=2300, FN=0, Flags=.p....F.C"
"4908","32.300203","0.014755000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2576","88","","Best Effort (Best Effort)","QoS Data, SN=2576, FN=0, Flags=.p.....TC"
"4910","32.300548","0.000345000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2301","88","","Best Effort (Best Effort)","QoS Data, SN=2301, FN=0, Flags=.p....F.C"
"5044","34.307244","2.006696000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2577","173","","Best Effort (Best Effort)","QoS Data, SN=2577, FN=0, Flags=.p.....TC"
"5049","34.328424","0.021180000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2302","173","","Best Effort (Best Effort)","QoS Data, SN=2302, FN=0, Flags=.p....F.C"
"5068","34.337920","0.009496000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2578","88","","Best Effort (Best Effort)","QoS Data, SN=2578, FN=0, Flags=.p.....TC"
"5070","34.338319","0.000399000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2303","88","","Best Effort (Best Effort)","QoS Data, SN=2303, FN=0, Flags=.p....F.C"
"5205","36.344413","2.006094000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2582","173","","Best Effort (Best Effort)","QoS Data, SN=2582, FN=0, Flags=.p.....TC"
"5211","36.376673","0.032260000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2304","173","","Best Effort (Best Effort)","QoS Data, SN=2304, FN=0, Flags=.p....F.C"
"5230","36.390004","0.013331000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2583","88","","Best Effort (Best Effort)","QoS Data, SN=2583, FN=0, Flags=.p.....TC"
"5232","36.390176","0.000172000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2305","88","","Best Effort (Best Effort)","QoS Data, SN=2305, FN=0, Flags=.p....F.C"
"5235","36.393425","0.003249000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2584","173","","Best Effort (Best Effort)","QoS Data, SN=2584, FN=0, Flags=.p.....TC"
"5237","36.393743","0.000318000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2306","173","","Best Effort (Best Effort)","QoS Data, SN=2306, FN=0, Flags=.p....F.C"
"5257","36.408322","0.014579000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","2585","173","","Best Effort (Best Effort)","QoS Data, SN=2585, FN=0, Flags=.p.....TC"
"5259","36.408588","0.000266000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2307","173","","Best Effort (Best Effort)","QoS Data, SN=2307, FN=0, Flags=.p....F.C"
"5282","36.429112","0.020524000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","220","2586","157","","Best Effort (Best Effort)","QoS Data, SN=2586, FN=0, Flags=.p.....TC"
"5284","36.429324","0.000212000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2587","88","","Best Effort (Best Effort)","QoS Data, SN=2587, FN=0, Flags=.p.....TC"
"5286","36.429491","0.000167000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","243","2308","157","","Best Effort (Best Effort)","QoS Data, SN=2308, FN=0, Flags=.p....F.C"
"5289","36.429702","0.000211000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2309","88","","Best Effort (Best Effort)","QoS Data, SN=2309, FN=0, Flags=.p....F.C"
"5666","41.496416","5.066714000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","139","2588","76","","Best Effort (Best Effort)","QoS Data, SN=2588, FN=0, Flags=.p.....TC"
"5668","41.496568","0.000152000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","139","2589","76","","Best Effort (Best Effort)","QoS Data, SN=2589, FN=0, Flags=.p.....TC"
"5670","41.496737","0.000169000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","162","2317","76","","Best Effort (Best Effort)","QoS Data, SN=2317, FN=0, Flags=.p....F.C"
"5672","41.496851","0.000114000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","162","2318","76","","Best Effort (Best Effort)","QoS Data, SN=2318, FN=0, Flags=.p....F.C"
"5917","44.162632","2.665781000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","137","2591","74","","Best Effort (Best Effort)","QoS Data, SN=2591, FN=0, Flags=.p.....TC"
"5965","44.245657","0.083025000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","135","1702","74","","","Data, SN=1702, FN=0, Flags=.p....F.C"
"6061","44.561353","0.315696000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","159","2592","96","","Best Effort (Best Effort)","QoS Data, SN=2592, FN=0, Flags=.p.....TC"
"6064","44.564627","0.003274000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","182","2325","96","","Best Effort (Best Effort)","QoS Data, SN=2325, FN=0, Flags=.p....F.C"
"6080","44.568401","0.003774000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2593","88","","Best Effort (Best Effort)","QoS Data, SN=2593, FN=0, Flags=.p.....TC"
"6082","44.568762","0.000361000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2326","88","","Best Effort (Best Effort)","QoS Data, SN=2326, FN=0, Flags=.p....F.C"
"6097","44.587296","0.018534000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","353","2594","290","","Best Effort (Best Effort)","QoS Data, SN=2594, FN=0, Flags=.p.....TC"
"6099","44.587524","0.000228000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","376","2327","290","","Best Effort (Best Effort)","QoS Data, SN=2327, FN=0, Flags=.p....F.C"
"6120","44.600701","0.013177000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2595","88","","Best Effort (Best Effort)","QoS Data, SN=2595, FN=0, Flags=.p.....TC"
"6127","44.604846","0.004145000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2328","88","","Best Effort (Best Effort)","QoS Data, SN=2328, FN=0, Flags=.p....F.C"
"6130","44.606365","0.001519000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2596","88","","Best Effort (Best Effort)","QoS Data, SN=2596, FN=0, Flags=.p.....TC"
"6132","44.606569","0.000204000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2329","88","","Best Effort (Best Effort)","QoS Data, SN=2329, FN=0, Flags=.p....F.C"
"6148","44.610644","0.004075000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","2597","88","","Best Effort (Best Effort)","QoS Data, SN=2597, FN=0, Flags=.p.....TC"
"6150","44.612516","0.001872000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2330","88","","Best Effort (Best Effort)","QoS Data, SN=2330, FN=0, Flags=.p....F.C"
"6153","44.636230","0.023714000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","193","2598","130","","Best Effort (Best Effort)","QoS Data, SN=2598, FN=0, Flags=.p.....TC"
"6155","44.636401","0.000171000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","216","2331","130","","Best Effort (Best Effort)","QoS Data, SN=2331, FN=0, Flags=.p....F.C"
